community_name,district,sub_district,total_price,unit_price,floor_area,layout,rooms,halls,floor,total_floors,orientation,decoration,construction_year,building_age,near_subway,listing_time,listing_link,floor_type,decoration_level,floor_type_encoded,orientation_south,district_Binjiang,district_Fuyang,district_Gongshu,district_Jianggan,district_Linan,district_Linping,district_Qiantang,district_Shangcheng,district_Xiacheng,district_Xiaoshan,district_Xihu,district_Yuhang,floor_ratio,price_per_room,area_per_room,age_category,area_category,price_category
Merchants Apartment,Shangcheng,Wangjiang,580.6,72038.0,80.6,1BR 1LR,1,1,High Floor,33.0,South,Fine,1991.0,35.0,0,112 days ago,https://hz.lianjia.com/ershoufang/100000780.html,High Floor,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,0.75,580.6,80.6,30yr+,70-90sqm,>5M
Country Garden Bay,Xihu,Gudang,447.6,46007.0,97.3,2BR 1LR,2,1,Middle Floor,6.0,Northwest,Medium,2014.0,12.0,0,62 days ago,https://hz.lianjia.com/ershoufang/100000781.html,Middle Floor,2,1,0,False,False,False,False,False,False,False,False,False,False,True,False,0.5,223.8,48.65,10-15yr,90-120sqm,4-5M
Xiaoying Court,Yuhang,Cangqian,220.9,17976.0,122.9,3BR 2LR,3,2,High Floor,25.0,South,Unfinished,2016.0,10.0,0,178 days ago,https://hz.lianjia.com/ershoufang/100000782.html,High Floor,0,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,73.63333333333334,40.96666666666667,5-10yr,120-150sqm,2-3M
Jingfang World,Xihu,Gudang,343.3,40728.0,84.3,2BR 2LR,2,2,Middle Floor,32.0,East,Fine,2022.0,4.0,1,25 days ago,https://hz.lianjia.com/ershoufang/100000783.html,Middle Floor,3,1,0,False,False,False,False,False,False,False,False,False,False,True,False,0.5,171.65,42.15,0-5yr,70-90sqm,3-4M
Greentown Court,Gongshu,Kangqiao,249.2,27412.0,90.9,3BR 1LR,3,1,Low Floor,33.0,East,Luxury,2020.0,6.0,1,44 days ago,https://hz.lianjia.com/ershoufang/100000784.html,Low Floor,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,0.25,83.06666666666666,30.3,5-10yr,90-120sqm,2-3M
Gemdale Community,Jianggan,Central,266.8,29983.0,89.0,4BR 2LR,4,2,High Floor,7.0,Southwest,Fine,1991.0,35.0,0,99 days ago,https://hz.lianjia.com/ershoufang/100000785.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,66.7,22.25,30yr+,70-90sqm,2-3M
Sanliting Garden,Linping,Central,255.4,31731.0,80.5,3BR 2LR,3,2,Low Floor,18.0,Southeast,Unfinished,2011.0,15.0,0,58 days ago,https://hz.lianjia.com/ershoufang/100000786.html,Low Floor,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,85.13333333333334,26.833333333333332,10-15yr,70-90sqm,2-3M
Yango Place,Jianggan,Central,304.6,46294.0,65.8,3BR 2LR,3,2,Middle Floor,11.0,South,Medium,2014.0,12.0,1,99 days ago,https://hz.lianjia.com/ershoufang/100000787.html,Middle Floor,2,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,101.53333333333335,21.933333333333334,10-15yr,50-70sqm,3-4M
Evergrande Court,Yuhang,Liangzhu,208.3,20463.0,101.8,2BR 1LR,2,1,Middle Floor,11.0,South,Fine,2012.0,14.0,1,13 days ago,https://hz.lianjia.com/ershoufang/100000788.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,104.15,50.9,10-15yr,90-120sqm,2-3M
Zhaohui Plaza,Gongshu,Shangtang,443.3,48190.0,92.0,3BR 1LR,3,1,High Floor,11.0,South,Fine,1996.0,30.0,1,102 days ago,https://hz.lianjia.com/ershoufang/100000789.html,High Floor,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,147.76666666666668,30.666666666666668,20-30yr,90-120sqm,4-5M
Jinmao Complex,Xihu,Sandun,191.6,42587.0,45.0,2BR 1LR,2,1,Middle Floor,25.0,South,Fine,2000.0,26.0,0,14 days ago,https://hz.lianjia.com/ershoufang/100000790.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,95.8,22.5,20-30yr,<50sqm,1.5-2M
Greentown Villa,Jianggan,Central,420.0,37773.0,111.2,2BR 1LR,2,1,Low Floor,25.0,Southwest,Luxury,2016.0,10.0,1,72 days ago,https://hz.lianjia.com/ershoufang/100000791.html,Low Floor,4,0,1,False,False,False,True,False,False,False,False,False,False,False,False,0.25,210.0,55.6,5-10yr,90-120sqm,4-5M
Jinjiang Apartment,Binjiang,Puyan,590.0,72486.0,81.4,3BR 2LR,3,2,Middle Floor,32.0,South,Fine,2021.0,5.0,0,161 days ago,https://hz.lianjia.com/ershoufang/100000792.html,Middle Floor,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,0.5,196.66666666666666,27.133333333333336,0-5yr,70-90sqm,>5M
Evergrande Center,Shangcheng,Wangjiang,485.0,46637.0,104.0,3BR 1LR,3,1,Middle Floor,25.0,North-South,Luxury,2008.0,18.0,0,47 days ago,https://hz.lianjia.com/ershoufang/100000793.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,True,False,False,False,False,0.5,161.66666666666666,34.666666666666664,15-20yr,90-120sqm,4-5M
Sanliting Court,Xiaoshan,Ningwei,415.8,35266.0,117.9,3BR 1LR,3,1,Middle Floor,18.0,South,Medium,2017.0,9.0,0,74 days ago,https://hz.lianjia.com/ershoufang/100000794.html,Middle Floor,2,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,138.6,39.300000000000004,5-10yr,90-120sqm,4-5M
Zhaohui Court,Gongshu,Xiangfu,219.4,44494.0,49.3,3BR 2LR,3,2,High Floor,18.0,Southeast,Medium,2025.0,1.0,1,23 days ago,https://hz.lianjia.com/ershoufang/100000795.html,High Floor,2,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,73.13333333333334,16.433333333333334,0-5yr,<50sqm,2-3M
Poly Community,Xiaoshan,Shushan,408.6,33489.0,122.0,5BR 2LR,5,2,Middle Floor,11.0,North-South,Simple,2016.0,10.0,1,163 days ago,https://hz.lianjia.com/ershoufang/100000796.html,Middle Floor,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,81.72,24.4,5-10yr,120-150sqm,4-5M
Poly Community,Xiaoshan,Ningwei,351.2,28670.0,122.5,4BR 2LR,4,2,High Floor,18.0,South,Fine,2020.0,6.0,0,11 days ago,https://hz.lianjia.com/ershoufang/100000797.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,87.8,30.625,5-10yr,120-150sqm,3-4M
Jinjiang Villa,Linping,Central,371.1,32468.0,114.3,3BR 1LR,3,1,High Floor,32.0,Southeast,Medium,2013.0,1.0,1,155 days ago,https://hz.lianjia.com/ershoufang/100000798.html,High Floor,2,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,123.7,38.1,0-5yr,90-120sqm,3-4M
CIFI Homeland,Xiaoshan,Ningwei,336.2,30318.0,110.9,2BR 2LR,2,2,Low Floor,18.0,South,Fine,2017.0,9.0,0,101 days ago,https://hz.lianjia.com/ershoufang/100000799.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,168.1,55.45,5-10yr,90-120sqm,3-4M
Jingfang Place,Linping,Central,84.2,18423.0,45.7,3BR 1LR,3,1,High Floor,25.0,East,Simple,2016.0,10.0,0,81 days ago,https://hz.lianjia.com/ershoufang/100000800.html,High Floor,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,0.75,28.066666666666666,15.233333333333334,5-10yr,<50sqm,<1M
Zhaohui Community,Gongshu,Hemu,561.0,56273.0,99.7,3BR 2LR,3,2,Low Floor,32.0,North-South,Simple,2011.0,15.0,0,42 days ago,https://hz.lianjia.com/ershoufang/100000801.html,Low Floor,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,187.0,33.233333333333334,10-15yr,90-120sqm,>5M
Poly Apartment,Xiaoshan,Beigan,452.3,35500.0,127.4,3BR 2LR,3,2,Middle Floor,32.0,Southeast,Fine,2014.0,12.0,0,111 days ago,https://hz.lianjia.com/ershoufang/100000802.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,150.76666666666668,42.46666666666667,10-15yr,120-150sqm,4-5M
CIFI Homeland,Fuyang,Central,64.6,10414.0,62.0,3BR 2LR,3,2,Low Floor,25.0,South,Fine,2025.0,1.0,0,65 days ago,https://hz.lianjia.com/ershoufang/100000803.html,Low Floor,3,0,1,False,True,False,False,False,False,False,False,False,False,False,False,0.25,21.53333333333333,20.666666666666668,0-5yr,50-70sqm,<1M
Vanke Apartment,Gongshu,Shangtang,474.1,53036.0,89.4,2BR 1LR,2,1,Low Floor,33.0,South,Fine,2009.0,17.0,1,30 days ago,https://hz.lianjia.com/ershoufang/100000804.html,Low Floor,3,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,237.05,44.7,15-20yr,70-90sqm,4-5M
Jingfang Court,Shangcheng,Hubin,530.9,55418.0,95.8,5BR 2LR,5,2,Middle Floor,7.0,North-South,Medium,1998.0,28.0,0,60 days ago,https://hz.lianjia.com/ershoufang/100000805.html,Middle Floor,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,0.5,106.17999999999999,19.16,20-30yr,90-120sqm,>5M
Shimao City,Xiacheng,Central,579.5,60933.0,95.1,4BR 2LR,4,2,High Floor,33.0,South,Simple,2008.0,13.0,1,87 days ago,https://hz.lianjia.com/ershoufang/100000806.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,144.875,23.775,10-15yr,90-120sqm,>5M
Vanke Center,Xiaoshan,Chengxiang,374.1,38725.0,96.6,1BR 1LR,1,1,Middle Floor,18.0,Northwest,Simple,2001.0,25.0,0,173 days ago,https://hz.lianjia.com/ershoufang/100000807.html,Middle Floor,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,0.5,374.1,96.6,20-30yr,90-120sqm,3-4M
Jinjiang Plaza,Linping,Central,531.5,40823.0,130.2,3BR 1LR,3,1,Middle Floor,18.0,South,Simple,2025.0,1.0,1,46 days ago,https://hz.lianjia.com/ershoufang/100000808.html,Middle Floor,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,177.16666666666666,43.4,0-5yr,120-150sqm,>5M
Yango Garden,Linan,Central,115.4,13840.0,83.4,3BR 1LR,3,1,Low Floor,33.0,Southwest,Medium,2023.0,3.0,1,99 days ago,https://hz.lianjia.com/ershoufang/100000809.html,Low Floor,2,0,1,False,False,False,False,True,False,False,False,False,False,False,False,0.25,38.46666666666667,27.8,0-5yr,70-90sqm,1-1.5M
Greentown New Village,Fuyang,Central,212.7,24258.0,87.7,3BR 2LR,3,2,High Floor,32.0,North-South,Fine,2025.0,1.0,0,173 days ago,https://hz.lianjia.com/ershoufang/100000810.html,High Floor,3,2,1,False,True,False,False,False,False,False,False,False,False,False,False,0.75,70.89999999999999,29.233333333333334,0-5yr,70-90sqm,2-3M
Shimao Bay,Xihu,Liuxia,326.5,41649.0,78.4,2BR 2LR,2,2,Middle Floor,33.0,Northwest,Unfinished,2005.0,21.0,0,19 days ago,https://hz.lianjia.com/ershoufang/100000811.html,Middle Floor,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,0.5,163.25,39.2,20-30yr,70-90sqm,3-4M
Jinmao Bay,Xihu,Gudang,136.6,32522.0,42.0,3BR 2LR,3,2,Low Floor,18.0,Southeast,Luxury,2010.0,16.0,1,86 days ago,https://hz.lianjia.com/ershoufang/100000812.html,Low Floor,4,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,45.53333333333333,14.0,15-20yr,<50sqm,1-1.5M
Qingbo Homeland,Binjiang,Xixing,387.4,40736.0,95.1,3BR 2LR,3,2,Low Floor,32.0,North-South,Medium,2025.0,1.0,0,31 days ago,https://hz.lianjia.com/ershoufang/100000813.html,Low Floor,2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,129.13333333333333,31.7,0-5yr,90-120sqm,3-4M
Wensan Community,Yuhang,Old Yuhang,195.9,33958.0,57.7,4BR 2LR,4,2,Low Floor,11.0,North,Fine,2013.0,13.0,1,167 days ago,https://hz.lianjia.com/ershoufang/100000814.html,Low Floor,3,0,0,False,False,False,False,False,False,False,False,False,False,False,True,0.25,48.975,14.425,10-15yr,50-70sqm,1.5-2M
Ziyang Plaza,Fuyang,Central,230.4,21774.0,105.8,3BR 1LR,3,1,Middle Floor,33.0,North-South,Medium,2007.0,19.0,0,10 days ago,https://hz.lianjia.com/ershoufang/100000815.html,Middle Floor,2,1,1,False,True,False,False,False,False,False,False,False,False,False,False,0.5,76.8,35.266666666666666,15-20yr,90-120sqm,2-3M
Jinjiang World,Yuhang,Cangqian,450.9,44775.0,100.7,3BR 1LR,3,1,Middle Floor,7.0,North-South,Simple,2025.0,1.0,1,43 days ago,https://hz.lianjia.com/ershoufang/100000816.html,Middle Floor,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,150.29999999999998,33.56666666666667,0-5yr,90-120sqm,4-5M
Country Garden Place,Yuhang,Cangqian,516.8,36392.0,142.0,3BR 2LR,3,2,Middle Floor,33.0,South,Medium,2023.0,3.0,1,86 days ago,https://hz.lianjia.com/ershoufang/100000817.html,Middle Floor,2,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,172.26666666666665,47.333333333333336,0-5yr,120-150sqm,>5M
Fuxing Complex,Jianggan,Central,331.3,42966.0,77.1,2BR 2LR,2,2,High Floor,32.0,South,Unfinished,2015.0,11.0,1,4 days ago,https://hz.lianjia.com/ershoufang/100000818.html,High Floor,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,165.65,38.55,10-15yr,70-90sqm,3-4M
Zhaohui Villa,Xihu,Gudang,222.0,43279.0,51.3,5BR 3LR,5,3,Middle Floor,7.0,Southeast,Fine,2010.0,16.0,0,91 days ago,https://hz.lianjia.com/ershoufang/100000819.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,44.4,10.26,15-20yr,50-70sqm,2-3M
COLI Community,Yuhang,Wuchang,161.6,24266.0,66.6,5BR 2LR,5,2,Middle Floor,33.0,South,Luxury,2025.0,1.0,1,155 days ago,https://hz.lianjia.com/ershoufang/100000820.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,32.32,13.319999999999999,0-5yr,50-70sqm,1.5-2M
Jingfang World,Binjiang,Puyan,569.3,55001.0,103.5,3BR 1LR,3,1,High Floor,32.0,Southeast,Medium,2023.0,3.0,1,17 days ago,https://hz.lianjia.com/ershoufang/100000821.html,High Floor,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,189.76666666666665,34.5,0-5yr,90-120sqm,>5M
Wangjiang Place,Xihu,Gudang,386.5,57172.0,67.6,2BR 1LR,2,1,High Floor,25.0,West,Medium,2025.0,1.0,0,157 days ago,https://hz.lianjia.com/ershoufang/100000822.html,High Floor,2,2,0,False,False,False,False,False,False,False,False,False,False,True,False,0.75,193.25,33.8,0-5yr,50-70sqm,3-4M
Zhaohui Apartment,Gongshu,Banshan,476.9,56299.0,84.7,1BR 1LR,1,1,High Floor,11.0,Northwest,Fine,2025.0,1.0,0,37 days ago,https://hz.lianjia.com/ershoufang/100000823.html,High Floor,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,0.75,476.9,84.7,0-5yr,70-90sqm,4-5M
Cuiyuan City,Jianggan,Central,464.4,60549.0,76.7,3BR 1LR,3,1,Low Floor,11.0,South,Medium,2017.0,9.0,0,170 days ago,https://hz.lianjia.com/ershoufang/100000824.html,Low Floor,2,0,1,False,False,False,True,False,False,False,False,False,False,False,False,0.25,154.79999999999998,25.566666666666666,5-10yr,70-90sqm,4-5M
Hubin Mansion,Binjiang,Changhe,544.8,62481.0,87.2,2BR 2LR,2,2,High Floor,18.0,Southeast,Simple,2025.0,1.0,1,63 days ago,https://hz.lianjia.com/ershoufang/100000825.html,High Floor,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,272.4,43.6,0-5yr,70-90sqm,>5M
Sanliting Place,Jianggan,Central,339.1,51217.0,66.2,3BR 2LR,3,2,Low Floor,11.0,Southwest,Fine,2008.0,18.0,0,11 days ago,https://hz.lianjia.com/ershoufang/100000826.html,Low Floor,3,0,1,False,False,False,True,False,False,False,False,False,False,False,False,0.25,113.03333333333335,22.066666666666666,15-20yr,50-70sqm,3-4M
Daguan Mansion,Linping,Central,133.0,18730.0,71.0,4BR 2LR,4,2,Middle Floor,25.0,East,Simple,2025.0,1.0,0,96 days ago,https://hz.lianjia.com/ershoufang/100000827.html,Middle Floor,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,0.5,33.25,17.75,0-5yr,70-90sqm,1-1.5M
Poly Homeland,Qiantang,Dajiangdong,226.0,21319.0,106.0,3BR 1LR,3,1,Low Floor,33.0,Southwest,Fine,2025.0,1.0,1,38 days ago,https://hz.lianjia.com/ershoufang/100000828.html,Low Floor,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,0.25,75.33333333333333,35.333333333333336,0-5yr,90-120sqm,2-3M
Shimao Place,Binjiang,Xixing,347.9,42899.0,81.1,3BR 1LR,3,1,Middle Floor,11.0,Northwest,Fine,2017.0,9.0,0,72 days ago,https://hz.lianjia.com/ershoufang/100000829.html,Middle Floor,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,0.5,115.96666666666665,27.03333333333333,5-10yr,70-90sqm,3-4M
Longfor Community,Linan,Central,241.6,23477.0,102.9,2BR 2LR,2,2,Low Floor,33.0,North-South,Medium,2011.0,15.0,0,157 days ago,https://hz.lianjia.com/ershoufang/100000830.html,Low Floor,2,0,1,False,False,False,False,True,False,False,False,False,False,False,False,0.25,120.8,51.45,10-15yr,90-120sqm,2-3M
Zhaohui New Village,Xiaoshan,Xintang,259.2,33668.0,77.0,4BR 2LR,4,2,High Floor,25.0,North-South,Simple,2011.0,15.0,0,146 days ago,https://hz.lianjia.com/ershoufang/100000831.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,64.8,19.25,10-15yr,70-90sqm,2-3M
Yango Apartment,Yuhang,Gouzhuang,130.1,11954.0,108.8,1BR 1LR,1,1,High Floor,18.0,North-South,Medium,2008.0,18.0,0,18 days ago,https://hz.lianjia.com/ershoufang/100000832.html,High Floor,2,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,130.1,108.8,15-20yr,90-120sqm,1-1.5M
CR Land City,Fuyang,Central,179.3,29637.0,60.5,2BR 1LR,2,1,Middle Floor,18.0,East,Fine,2013.0,6.0,1,108 days ago,https://hz.lianjia.com/ershoufang/100000834.html,Middle Floor,3,1,0,False,True,False,False,False,False,False,False,False,False,False,False,0.5,89.65,30.25,5-10yr,50-70sqm,1.5-2M
COLI Bay,Yuhang,Xianlin,218.5,23903.0,91.4,4BR 2LR,4,2,Low Floor,18.0,Southeast,Fine,2025.0,1.0,0,142 days ago,https://hz.lianjia.com/ershoufang/100000835.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0.25,54.625,22.85,0-5yr,90-120sqm,2-3M
Xiaoying Bay,Binjiang,Changhe,364.5,42881.0,85.0,3BR 1LR,3,1,Low Floor,11.0,South,Fine,2019.0,7.0,0,106 days ago,https://hz.lianjia.com/ershoufang/100000836.html,Low Floor,3,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,121.5,28.333333333333332,5-10yr,70-90sqm,3-4M
Merchants Community,Binjiang,Puyan,478.4,50461.0,94.8,5BR 2LR,5,2,High Floor,33.0,North-South,Luxury,2015.0,11.0,1,156 days ago,https://hz.lianjia.com/ershoufang/100000837.html,High Floor,4,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,95.67999999999999,18.96,10-15yr,90-120sqm,4-5M
Ziyang Court,Xiaoshan,Xintang,195.1,29477.0,66.2,4BR 2LR,4,2,High Floor,18.0,Northeast,Medium,2023.0,3.0,1,81 days ago,https://hz.lianjia.com/ershoufang/100000838.html,High Floor,2,2,0,False,False,False,False,False,False,False,False,False,True,False,False,0.75,48.775,16.55,0-5yr,50-70sqm,1.5-2M
Ziyang City,Linping,Central,391.7,34819.0,112.5,3BR 2LR,3,2,High Floor,18.0,Southwest,Medium,2025.0,1.0,0,137 days ago,https://hz.lianjia.com/ershoufang/100000839.html,High Floor,2,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,130.56666666666666,37.5,0-5yr,90-120sqm,3-4M
Wangjiang Homeland,Xiaoshan,Shushan,140.2,25582.0,54.8,3BR 2LR,3,2,Low Floor,32.0,Southwest,Simple,2025.0,1.0,0,83 days ago,https://hz.lianjia.com/ershoufang/100000840.html,Low Floor,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,46.73333333333333,18.266666666666666,0-5yr,50-70sqm,1-1.5M
Fuxing Apartment,Qiantang,Baiyang,341.5,31184.0,109.5,3BR 2LR,3,2,Low Floor,18.0,North-South,Simple,2020.0,6.0,0,153 days ago,https://hz.lianjia.com/ershoufang/100000841.html,Low Floor,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,0.25,113.83333333333333,36.5,5-10yr,90-120sqm,3-4M
Fuxing Court,Xiacheng,Central,350.7,50389.0,69.6,3BR 1LR,3,1,Low Floor,18.0,North,Unfinished,1997.0,29.0,1,132 days ago,https://hz.lianjia.com/ershoufang/100000842.html,Low Floor,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,0.25,116.89999999999999,23.2,20-30yr,50-70sqm,3-4M
Gemdale Bay,Qiantang,Dajiangdong,68.2,27261.0,25.0,3BR 2LR,3,2,Middle Floor,11.0,West,Unfinished,2025.0,1.0,0,172 days ago,https://hz.lianjia.com/ershoufang/100000843.html,Middle Floor,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,0.5,22.733333333333334,8.333333333333334,0-5yr,<50sqm,<1M
Evergrande Court,Xiacheng,Central,281.7,42177.0,66.8,3BR 2LR,3,2,High Floor,33.0,South,Simple,2013.0,13.0,1,121 days ago,https://hz.lianjia.com/ershoufang/100000844.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,93.89999999999999,22.266666666666666,10-15yr,50-70sqm,2-3M
Ziyang New Village,Shangcheng,Ziyang,193.6,48635.0,39.8,2BR 1LR,2,1,Low Floor,6.0,Southeast,Fine,2018.0,8.0,0,151 days ago,https://hz.lianjia.com/ershoufang/100000845.html,Low Floor,3,0,1,False,False,False,False,False,False,False,True,False,False,False,False,0.25,96.8,19.9,5-10yr,<50sqm,1.5-2M
Fuxing Place,Gongshu,Hemu,263.1,33641.0,78.2,2BR 1LR,2,1,High Floor,6.0,South,Simple,2003.0,23.0,0,32 days ago,https://hz.lianjia.com/ershoufang/100000846.html,High Floor,1,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,131.55,39.1,20-30yr,70-90sqm,2-3M
Vanke World,Jianggan,Central,360.4,29278.0,123.1,1BR 0LR,1,0,High Floor,25.0,South,Unfinished,2015.0,11.0,0,9 days ago,https://hz.lianjia.com/ershoufang/100000847.html,High Floor,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,360.4,123.1,10-15yr,120-150sqm,3-4M
Jinmao Apartment,Jianggan,Central,66.7,26663.0,25.0,4BR 2LR,4,2,High Floor,25.0,Southwest,Medium,2011.0,15.0,0,110 days ago,https://hz.lianjia.com/ershoufang/100000848.html,High Floor,2,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,16.675,6.25,10-15yr,<50sqm,<1M
